time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
2127,30.82,21.59,8.80,7.43,9.84,2.41,3.03,1.10,4.35,7.05,-0.93
2128,31.51,21.50,9.12,7.87,10.13,1.24,3.17,0.99,4.47,7.57,0.34
2129,31.65,23.07,9.89,7.24,10.87,1.17,3.75,1.58,4.14,7.46,-1.07
2130,32.61,23.13,8.75,8.09,10.32,2.25,2.92,2.75,4.25,8.20,0.29
2131,33.72,24.18,9.70,8.49,11.46,1.92,2.95,1.13,3.66,6.95,-0.33
2132,34.49,25.12,9.32,8.26,11.69,1.77,2.93,1.39,5.42,8.25,-0.57
2133,36.41,25.46,10.00,8.26,12.15,2.78,3.01,2.45,4.55,7.28,-1.75
2134,37.69,25.13,9.74,7.61,11.92,2.10,3.70,2.75,3.78,8.10,-1.12
2135,38.45,27.20,11.84,8.46,12.29,3.23,4.57,2.02,4.78,8.45,-0.08
2136,40.57,27.63,10.70,9.70,13.01,2.85,4.55,1.99,4.94,9.44,-0.45
2137,41.84,29.53,11.57,10.78,14.54,2.51,4.61,2.67,4.60,9.83,-1.24
2138,42.79,30.89,11.74,9.88,14.28,2.93,3.60,2.57,5.81,9.77,-0.34
2139,46.39,30.87,12.86,10.23,14.85,3.20,4.92,2.00,6.09,10.55,-0.84
2140,45.32,32.49,13.17,10.81,15.83,2.08,3.80,2.77,4.64,11.38,-0.23
2141,48.22,33.44,13.21,11.13,16.01,3.70,3.58,2.97,6.14,11.60,-0.19
2142,49.92,34.81,14.13,11.98,16.61,3.84,4.90,2.69,5.96,11.92,-0.28
2143,51.24,35.80,14.40,12.63,17.59,2.69,4.00,2.30,7.45,11.73,-0.27
2144,53.67,36.54,15.07,13.16,17.85,3.57,4.95,3.71,7.14,12.29,-0.32
2145,55.18,38.78,16.04,13.16,18.49,3.19,5.41,2.57,7.03,13.04,-0.26
2146,56.95,40.19,15.26,13.98,19.10,3.43,4.84,3.57,6.83,13.26,-0.36
2147,58.60,40.05,17.04,13.49,19.43,3.53,4.83,3.65,8.21,12.92,-1.03
2148,59.47,41.58,18.27,14.33,19.73,2.90,4.76,2.78,7.53,14.87,-0.11
2149,61.36,43.60,16.65,14.68,20.42,3.83,5.61,3.21,8.12,14.10,-1.61
2150,62.26,44.35,17.98,14.96,21.42,4.77,5.69,3.69,7.52,15.00,-1.47
2151,64.14,44.21,17.89,15.62,21.81,4.06,6.40,3.76,7.72,14.60,-1.76
2152,64.66,45.46,19.60,15.90,21.66,3.66,5.97,2.95,8.42,15.32,-0.02
2153,66.45,46.51,19.65,16.02,20.75,4.97,6.19,3.60,9.28,14.75,-1.40
2154,67.34,47.18,19.66,16.51,21.78,4.49,6.71,3.53,9.15,15.85,-1.53
2155,68.12,47.43,20.09,15.89,22.70,4.14,7.25,3.86,8.36,16.23,-0.65
2156,68.79,48.62,19.98,16.47,23.40,3.97,6.86,3.71,8.44,15.90,-0.95
2157,68.81,48.25,20.21,17.07,23.47,4.95,6.18,3.98,8.87,16.00,-0.79
2158,69.85,49.20,19.73,16.28,23.97,4.17,7.17,4.08,8.85,16.10,-0.44
2159,69.52,48.53,19.83,17.70,23.66,4.62,6.89,3.70,9.02,16.36,0.17
2160,69.16,49.67,19.87,16.23,22.76,4.44,7.22,4.55,8.74,16.39,-0.83
2161,70.06,49.20,19.07,16.75,23.19,4.66,6.62,4.60,8.83,16.41,-0.95
2162,70.21,49.61,19.69,17.45,23.35,4.46,7.39,4.34,8.30,15.56,-1.13
2163,69.58,47.50,19.88,16.01,23.31,5.40,6.91,3.55,9.13,16.08,-1.49
2164,68.82,47.40,19.31,16.39,24.14,4.20,6.88,3.99,9.51,16.17,-1.06
2165,67.56,47.48,19.52,16.08,23.58,3.98,6.10,3.73,10.09,15.61,-2.03
2166,67.13,46.79,19.13,15.31,21.86,3.98,5.70,3.34,8.70,16.63,-1.01
2167,65.83,46.53,18.09,16.37,22.39,3.86,6.38,3.66,7.66,15.56,-1.29
2168,65.13,46.31,19.92,15.78,22.55,3.91,6.18,3.55,7.98,16.15,-1.06
2169,64.01,45.36,18.48,15.61,21.93,3.82,6.22,4.15,7.13,14.79,0.30
2170,62.61,43.34,17.21,15.19,21.57,4.42,5.95,3.60,8.29,14.77,-1.00
2171,62.07,43.51,17.40,14.87,21.22,4.93,6.42,3.83,8.10,14.51,-0.89
2172,60.21,43.07,17.40,14.25,21.09,4.24,4.98,2.77,7.40,13.83,-1.27
2173,57.82,40.84,16.90,13.99,19.10,4.11,4.59,3.15,7.98,14.21,-1.16
2174,56.89,40.03,15.66,12.99,19.11,2.94,4.53,3.18,7.86,12.50,-0.02
2175,55.37,38.51,16.31,14.18,18.71,3.55,5.67,2.36,7.00,12.22,-0.49
2176,53.42,36.05,15.52,13.24,16.43,2.88,5.19,2.72,6.56,11.26,-1.10
2177,50.66,36.03,15.31,11.91,18.02,3.78,4.88,2.54,6.69,12.67,0.44
2178,49.40,34.77,13.78,12.15,15.68,3.74,4.84,3.13,6.70,11.39,-1.01
2179,48.94,32.70,13.86,11.49,16.32,2.64,4.77,2.07,5.90,11.01,-0.75
2180,47.25,32.67,13.58,11.20,16.30,2.51,4.20,2.95,5.78,10.50,-0.98
2181,45.28,30.65,11.77,10.56,15.69,3.28,4.22,2.14,5.80,11.00,0.41
2182,43.68,30.53,12.37,10.65,15.02,3.00,3.78,2.03,5.12,11.02,-1.39
2183,41.56,29.81,11.63,9.54,14.54,2.66,4.90,2.77,4.87,10.22,-0.35
2184,39.23,27.93,11.40,10.10,13.92,1.84,3.93,1.53,5.36,9.16,-1.84
2185,37.97,27.43,11.35,8.68,12.58,2.55,3.30,2.27,4.89,9.55,-1.43
2186,36.75,26.27,10.75,9.44,12.37,1.44,3.77,2.94,4.44,8.98,0.40
2187,36.00,25.05,9.17,9.04,11.84,2.05,3.21,1.27,4.46,7.69,-0.97
2188,34.37,24.26,10.29,7.90,11.53,2.56,2.78,2.03,4.11,8.31,-0.11
2189,33.95,23.04,8.61,8.47,11.16,2.05,3.75,1.23,4.50,7.14,-0.76
2190,32.55,23.41,8.71,8.48,10.91,1.75,2.71,2.91,3.95,7.33,-0.55
2191,31.92,22.55,8.51,7.16,10.67,1.76,2.83,1.89,3.23,7.21,-0.79
2192,32.02,22.52,9.01,8.02,10.30,1.86,2.14,1.50,3.33,7.50,-0.22
2193,31.28,21.54,9.03,8.09,9.84,2.20,2.71,1.33,4.18,7.54,-0.74
2194,30.32,21.21,8.49,7.66,10.80,2.59,3.47,2.01,4.43,7.59,0.33
2195,29.73,21.28,9.62,8.04,10.40,2.71,2.91,1.43,3.19,6.05,-0.48
2196,30.30,20.89,8.26,7.34,9.82,0.91,2.89,1.98,3.76,6.20,-0.09
2197,30.76,20.82,9.06,8.13,10.43,1.92,3.30,1.36,3.41,6.49,-0.56
2198,31.07,21.27,8.74,7.31,9.58,1.63,2.91,2.26,3.62,7.23,0.61
2199,30.63,22.54,9.40,6.76,9.80,2.30,3.04,1.65,4.32,7.40,-0.22
2200,31.06,21.86,9.17,6.65,11.10,2.86,2.86,2.01,4.14,7.87,-1.14
2201,31.92,22.09,8.53,7.65,10.68,2.11,3.11,2.60,3.68,7.14,0.11
2202,32.49,23.48,9.06,8.22,11.21,1.52,2.87,1.69,4.24,7.63,-1.12
2203,33.99,23.43,9.65,9.32,11.06,2.43,2.80,1.33,4.07,7.88,-0.17
2204,34.37,24.23,9.27,8.20,11.05,2.35,2.89,2.09,4.15,8.34,-0.28
2205,36.50,24.32,10.74,8.61,12.72,2.15,3.70,2.29,4.90,7.60,-1.37
2206,36.00,25.53,10.94,10.08,12.05,2.38,3.66,1.80,4.44,9.63,-0.78
2207,38.42,26.84,11.11,9.15,12.76,2.47,3.23,1.73,4.86,9.57,-0.99
2208,39.50,28.60,12.03,10.15,13.48,2.49,3.75,2.22,4.46,8.93,-0.43
2209,41.49,28.84,11.86,10.40,14.58,2.90,4.11,2.19,4.98,9.89,-0.69
2210,42.78,29.95,12.81,10.52,14.88,2.83,4.05,2.57,5.37,10.49,-0.27
2211,45.27,31.50,13.43,10.13,15.41,2.78,3.87,2.56,5.57,10.46,-0.84
2212,46.54,32.92,12.86,11.12,15.14,3.39,3.73,2.38,5.67,10.37,-0.50
2213,48.64,34.30,13.05,11.40,16.26,3.72,4.35,3.02,5.77,11.99,-1.00
2214,50.81,34.12,14.55,11.15,16.92,3.96,4.80,2.99,6.15,12.95,-0.51
2215,51.76,36.52,14.75,12.09,18.47,3.19,3.72,3.07,6.55,12.52,-0.39
2216,53.40,37.52,15.10,13.18,17.71,3.14,5.08,3.05,6.91,12.39,-0.39
2217,54.11,38.28,15.89,13.41,18.68,3.45,4.94,3.01,6.65,12.87,-0.45
2218,57.46,39.36,15.00,13.54,18.83,3.36,5.19,3.53,7.37,13.69,-1.41
2219,58.49,40.48,16.64,13.36,19.35,4.56,5.29,2.97,7.66,13.20,-0.79
2220,59.94,42.72,16.60,14.41,20.38,3.84,5.56,3.70,9.27,13.17,-0.52
2221,61.52,42.85,16.99,14.27,20.77,3.92,5.87,3.38,6.95,14.48,-1.21
2222,63.12,43.49,17.52,14.76,21.30,4.63,5.45,3.66,8.15,14.43,-0.87
2223,63.12,44.43,17.72,14.76,21.50,4.22,4.59,3.99,8.75,15.47,-0.69
2224,66.59,45.86,18.72,14.89,21.84,4.58,5.92,4.31,8.86,14.92,-0.29
2225,66.06,45.61,18.96,15.80,21.98,4.99,6.16,4.35,8.05,15.77,-0.92
2226,67.27,46.88,18.97,15.90,23.05,4.87,5.35,4.36,7.58,15.39,-1.29
2227,68.92,48.06,18.63,15.64,22.90,4.54,6.13,3.85,8.69,16.30,-1.76
2228,68.91,47.39,19.36,15.73,23.32,3.96,6.44,3.85,8.80,16.41,-1.60
2229,68.61,49.30,19.47,16.88,23.32,4.51,6.33,3.17,8.31,15.27,-1.76
2230,69.09,48.57,19.30,16.61,23.85,4.17,6.69,3.63,7.82,15.34,-1.10
2231,69.87,49.66,20.05,17.92,23.08,4.86,5.45,3.81,8.37,16.23,-1.16
2232,69.70,48.91,19.49,16.10,23.65,5.11,5.91,3.83,8.75,15.91,-1.38
2233,69.27,49.31,19.74,16.96,23.37,4.85,6.44,3.58,9.16,17.03,-0.39
2234,69.48,49.74,19.99,17.08,23.05,4.68,6.75,4.95,9.02,16.61,-0.71
2235,68.70,47.73,19.26,16.05,23.18,4.07,7.11,3.12,8.74,16.34,-1.05
2236,68.50,48.20,19.65,16.73,23.72,4.64,7.15,3.76,8.39,15.29,-1.54
2237,68.41,47.74,20.60,16.53,22.83,3.41,7.06,2.85,8.53,16.67,-0.96
2238,67.66,47.78,18.64,16.58,23.13,4.54,5.88,4.36,8.41,16.09,-1.52
2239,65.95,45.96,18.11,16.07,21.94,5.08,6.21,4.54,8.25,15.31,-1.10
2240,65.18,44.78,17.45,15.44,21.56,4.73,6.00,3.66,8.46,14.98,-1.50
2241,63.72,44.88,17.93,16.16,20.97,4.09,6.29,3.26,8.92,14.90,-0.66
2242,63.62,44.80,17.40,14.96,21.62,4.90,4.93,3.39,7.72,15.75,-1.98
2243,61.43,43.26,17.53,14.59,21.18,3.79,5.85,3.38,7.90,14.36,0.01
2244,59.36,42.31,16.60,15.09,20.25,4.04,5.34,3.08,7.71,14.48,-0.17
2245,59.63,40.21,17.20,13.99,20.15,3.32,5.76,3.10,7.85,13.47,-1.16
2246,57.11,39.07,16.01,13.10,19.67,2.95,5.28,3.58,7.73,14.09,-0.99
2247,55.18,38.66,15.53,13.77,18.30,3.64,4.68,2.43,7.73,13.28,-0.39
2248,53.39,37.16,14.87,13.60,17.96,3.25,4.56,2.57,6.43,12.82,-1.00
2249,51.78,35.86,13.94,12.70,17.32,3.53,3.61,3.19,6.85,12.68,-1.13
2250,50.06,35.48,13.75,11.97,16.99,3.38,4.84,2.51,6.74,10.70,-0.49
2251,47.92,33.36,14.15,11.82,16.76,2.58,4.84,2.01,6.79,11.87,-0.98
2252,47.27,32.26,13.55,10.93,15.43,3.57,3.56,1.69,6.92,11.08,0.09
2253,44.44,30.54,12.20,10.50,14.46,2.18,4.00,2.34,5.48,10.87,-0.75
2254,44.00,29.51,12.95,9.51,15.29,2.38,3.51,1.23,5.55,9.15,-0.40
2255,41.45,29.09,11.96,9.44,13.07,2.55,4.01,2.43,7.15,9.49,-0.43
2256,40.03,27.59,11.97,10.55,13.39,2.18,3.76,3.02,4.51,9.36,0.19
2257,37.90,26.98,10.57,9.12,13.05,2.20,4.60,1.86,4.82,8.87,-0.20
2258,36.96,25.63,11.42,9.20,11.83,1.66,3.20,2.31,4.99,8.52,-0.66
2259,36.03,25.04,9.02,9.36,12.19,2.99,3.82,1.51,4.36,8.46,0.07
2260,35.17,25.10,9.44,7.93,12.05,1.79,3.55,2.12,3.99,8.23,-0.16
2261,33.39,23.86,9.58,8.26,11.56,1.55,2.54,1.57,4.41,9.01,-0.66
2262,33.38,22.75,9.45,7.99,11.29,2.39,3.31,1.81,4.34,7.89,-0.19
2263,31.81,22.35,9.36,8.76,11.55,2.85,2.93,2.06,4.97,7.09,-0.15
2264,31.05,21.13,8.71,7.98,11.10,2.08,1.83,1.54,3.67,7.23,-1.36
2265,30.94,20.72,8.24,7.08,10.38,2.65,3.48,1.78,4.29,6.58,0.19
2266,30.49,21.12,8.77,7.28,10.32,0.77,2.73,0.79,4.40,6.78,-0.42
2267,30.71,20.49,8.94,6.78,9.54,2.04,2.98,1.36,3.99,7.64,-0.76
2268,30.29,21.38,8.99,6.58,10.13,1.71,2.97,1.83,3.29,6.86,-0.84
2269,29.86,20.47,9.48,7.19,10.36,1.92,3.02,1.76,3.96,6.78,-0.31
2270,30.31,21.86,8.04,6.89,10.48,2.45,3.30,1.27,3.39,6.64,-0.76
2271,30.42,22.27,8.67,7.48,10.44,1.49,2.54,1.22,4.42,6.80,0.05
2272,31.23,21.33,8.90,8.02,10.14,1.85,3.31,2.01,4.08,6.55,-0.53
2273,32.20,22.81,8.64,7.61,10.71,2.76,3.26,1.30,2.88,7.30,-0.34
2274,32.52,22.35,9.35,7.60,10.71,2.08,1.88,1.77,4.53,7.36,-1.15
2275,33.82,23.28,9.84,8.37,11.41,3.07,3.22,1.88,4.19,7.20,-0.86
2276,34.94,23.79,9.99,8.56,11.05,1.63,3.68,2.59,3.73,8.15,-0.33
2277,35.69,24.71,10.01,8.83,12.07,2.06,3.26,1.65,4.49,8.72,-1.06
2278,36.56,25.29,10.70,8.62,12.87,2.79,3.75,1.81,4.99,8.79,-1.48
2279,38.01,27.91,10.70,8.88,13.05,2.17,3.54,2.60,4.23,8.90,-1.18
2280,39.22,27.84,11.21,9.34,14.17,2.17,3.87,2.08,5.40,8.97,-0.67
2281,40.80,29.00,12.78,9.74,14.00,3.17,4.05,2.56,4.67,9.57,-0.13
2282,44.09,30.20,13.02,10.58,14.26,3.18,4.20,1.87,4.40,10.18,-0.67
2283,45.36,30.90,13.91,10.90,14.88,3.63,3.55,3.12,6.40,10.90,-0.55
2284,46.12,31.94,13.97,11.50,16.25,3.06,4.65,1.95,5.71,10.74,-0.94
2285,47.31,33.33,14.08,11.19,15.96,2.44,4.65,2.75,5.81,11.34,-1.22
2286,50.09,35.46,15.18,12.07,16.57,3.86,3.99,2.42,6.88,11.26,-0.13
2287,52.06,35.85,14.58,12.25,17.83,3.80,4.75,2.67,6.59,12.68,-1.13
2288,53.06,36.93,15.62,12.60,17.96,2.91,4.28,3.18,6.27,12.18,-0.07
2289,55.36,37.79,15.01,13.02,18.39,3.22,5.07,2.44,7.25,12.49,-0.47
2290,55.94,40.88,16.04,13.18,19.49,3.41,5.39,3.45,7.54,13.24,-0.27
2291,59.24,39.83,17.30,14.26,20.34,3.53,6.14,3.45,7.12,13.18,-0.59
2292,59.42,42.12,16.51,15.22,19.50,3.81,6.01,3.74,8.17,13.49,-0.95
2293,60.58,43.43,17.18,15.54,21.21,4.86,5.81,3.37,7.34,13.97,-0.55
2294,63.03,44.30,17.93,15.46,22.69,3.92,5.65,3.42,8.47,14.81,-1.50
2295,64.05,44.91,18.19,15.25,21.34,3.66,6.23,2.71,7.36,14.37,-0.08
2296,65.61,45.86,18.50,16.44,21.05,4.85,6.11,2.61,7.03,14.88,-0.50
2297,66.66,47.37,18.20,16.59,22.39,3.69,5.88,4.26,8.95,15.24,-1.11
2298,66.84,47.58,18.74,16.02,22.90,4.51,5.52,3.81,9.79,15.71,0.28
2299,68.75,48.26,19.38,15.58,23.32,4.53,6.05,4.16,8.18,16.22,-1.26
2300,69.21,47.58,18.48,16.87,22.85,4.63,6.33,4.27,8.97,15.60,-1.62
2301,69.47,48.34,19.73,17.04,23.92,5.07,6.82,3.85,8.96,16.30,-1.32
2302,69.54,48.76,19.39,16.99,23.88,4.77,6.30,4.11,9.14,15.69,-0.34
2303,69.32,49.19,19.56,17.14,23.30,4.02,7.12,3.56,8.98,16.27,-0.79
2304,69.98,48.39,20.43,17.19,23.73,4.27,5.99,4.72,8.65,16.44,-0.72
2305,70.12,49.73,20.01,15.84,23.89,4.88,7.67,3.37,8.77,15.73,-0.84
2306,69.54,49.02,19.89,17.08,22.99,3.83,6.78,3.33,8.69,16.60,-1.28
2307,69.51,49.20,20.01,16.92,23.44,4.50,6.51,3.16,9.18,15.62,-0.34
2308,68.51,48.08,19.88,16.62,22.58,3.92,6.39,4.46,8.74,16.26,-0.23
2309,68.98,48.64,18.84,15.48,22.99,5.01,6.01,4.11,8.34,15.66,-0.34
2310,67.55,46.77,18.82,15.56,22.71,3.84,6.81,3.98,8.14,15.82,-0.46
2311,66.34,46.96,20.08,16.44,21.95,3.37,5.82,2.73,8.74,15.91,-1.07
2312,65.14,45.65,18.95,14.97,21.91,4.21,6.38,4.53,8.49,15.49,-1.06
2313,63.73,45.37,18.62,15.53,22.00,4.36,5.93,3.34,8.16,15.26,-0.98
2314,63.08,43.59,16.84,15.26,20.56,4.96,5.23,3.60,8.24,14.81,-0.80
2315,62.12,41.89,18.19,13.81,21.17,2.55,5.64,3.56,7.68,13.89,-0.66
2316,60.99,41.78,16.35,14.62,20.33,4.32,5.83,3.47,7.14,13.63,-0.64
2317,58.80,40.89,16.32,14.14,19.78,3.85,5.57,3.35,7.73,12.81,-0.94
2318,56.35,39.75,15.68,14.58,19.21,3.37,5.44,3.24,7.77,12.60,-0.22
2319,54.90,38.04,16.36,13.69,18.00,3.48,5.13,3.46,7.03,12.33,-1.29
2320,53.43,36.82,14.84,13.98,18.00,2.95,4.14,2.33,5.99,12.21,-0.38
2321,51.85,36.83,14.97,12.47,17.28,3.44,5.56,2.46,7.11,11.10,-0.90
2322,49.81,35.16,14.64,11.97,16.34,2.75,4.32,2.97,6.02,11.25,-0.15
2323,48.41,34.08,13.62,12.29,15.90,2.58,3.93,2.74,6.83,11.06,-1.13
2324,46.93,33.22,12.73,10.51,15.15,3.27,5.20,2.18,6.35,10.32,-0.23
2325,44.64,30.90,12.62,11.76,15.46,3.06,4.58,2.48,5.35,9.97,0.97
2326,43.49,29.29,12.03,10.89,14.69,2.32,4.80,2.34,4.80,9.84,-0.52
2327,41.42,29.74,11.55,10.31,13.87,2.32,3.20,2.21,4.65,10.41,-0.35
2328,40.54,27.46,11.32,9.19,13.51,3.00,2.94,2.09,6.02,9.54,-1.10
2329,38.95,26.83,10.34,8.71,12.83,2.16,3.77,1.73,5.02,8.76,-0.52
2330,37.42,25.12,10.67,8.82,12.99,2.75,2.77,2.42,4.94,7.97,-0.76
2331,35.71,25.73,9.71,8.49,11.88,3.14,3.10,1.69,4.55,8.22,-0.15
2332,34.77,23.97,9.44,7.97,12.31,2.82,3.75,1.11,4.32,7.96,-0.44
2333,34.01,23.80,9.69,8.53,11.84,1.18,2.30,1.02,4.16,7.79,0.46
2334,32.03,22.54,10.34,8.19,10.45,2.25,3.64,2.77,4.22,8.18,-0.79
2335,31.42,21.68,8.62,8.00,10.86,1.98,2.28,1.49,3.58,6.28,-1.19
2336,31.45,21.12,9.35,7.28,10.72,1.42,2.03,1.31,4.53,7.61,-0.15
2337,30.36,21.86,8.16,7.88,9.39,1.06,3.29,2.16,3.82,8.33,-0.77
2338,31.07,21.32,8.78,6.90,9.71,2.00,3.29,1.95,3.93,7.52,-1.04
2339,30.49,21.07,8.26,7.47,10.19,2.75,3.36,1.90,4.25,6.37,0.35
2340,31.22,21.57,8.24,7.49,10.33,2.47,3.14,2.23,3.91,6.49,0.33
2341,30.31,21.40,8.68,7.37,9.82,2.21,2.86,1.42,3.50,7.13,-0.88
2342,30.53,20.57,9.15,6.80,10.31,1.65,3.08,1.99,4.30,6.93,-0.94
2343,31.09,20.70,9.01,7.48,10.65,1.38,3.95,1.21,4.54,7.67,-0.70
2344,31.93,21.83,9.23,6.90,11.66,2.63,3.44,1.89,3.70,7.03,-0.42
2345,32.41,22.13,9.62,7.03,10.86,1.53,3.60,1.59,4.16,6.84,-1.53
2346,32.62,22.17,10.03,8.15,11.22,2.35,3.34,2.40,4.04,7.81,-0.39
2347,34.11,24.15,9.69,8.54,10.92,2.74,2.61,2.68,3.42,7.30,-1.00
2348,34.63,25.19,10.38,8.74,11.61,2.53,3.23,1.81,4.57,7.58,-0.31
2349,35.37,25.03,10.23,8.83,12.63,3.41,2.08,2.93,4.72,8.55,-0.91
2350,36.76,26.32,9.93,9.15,12.79,3.22,2.37,1.70,4.33,8.49,-0.32
2351,39.15,26.83,10.03,9.06,12.59,3.22,3.41,2.07,4.78,8.34,-1.23
2352,38.62,28.26,11.14,8.69,13.00,2.79,3.82,2.98,5.68,9.45,-0.75
2353,41.19,29.42,11.71,9.68,14.69,2.20,3.33,2.67,5.10,9.29,-0.15
2354,43.11,30.04,12.77,9.95,14.80,2.89,3.96,3.37,5.80,10.23,-1.63
2355,44.57,31.97,13.19,10.44,15.16,2.67,4.36,3.10,5.51,10.29,-0.54
2356,46.46,31.98,12.91,11.36,15.57,4.00,4.48,2.89,5.66,9.88,-0.66
2357,48.64,33.46,14.20,11.43,16.52,3.26,5.36,2.54,6.65,10.56,-0.44
2358,49.17,35.71,14.44,12.14,16.47,2.93,4.38,3.88,6.56,11.77,0.27
2359,51.57,36.67,14.29,12.01,17.09,2.43,4.48,3.50,6.97,12.12,-1.59
2360,53.07,37.18,14.55,12.83,18.00,3.28,4.47,3.01,6.62,12.08,-0.94
2361,55.85,39.22,15.31,12.40,18.53,3.93,4.69,3.78,6.73,12.80,-1.41
2362,57.30,39.15,15.27,14.28,19.47,3.96,5.87,2.72,6.73,13.81,-0.04
2363,58.27,40.50,15.93,14.09,19.30,3.34,5.28,2.00,7.51,13.27,-0.53
2364,61.32,41.69,16.91,13.67,19.99,3.70,5.53,3.31,7.64,13.75,-1.00
2365,61.46,43.76,17.13,15.41,20.18,3.55,5.33,3.60,7.69,13.98,-1.24
2366,62.90,44.68,17.11,14.96,20.48,4.55,6.19,3.36,8.40,14.04,-0.96
2367,63.83,45.04,18.21,15.50,21.74,4.26,5.75,2.82,7.48,15.20,-1.53
2368,65.63,45.84,17.84,15.96,22.21,4.37,5.93,3.77,7.85,15.11,-0.25
2369,67.15,46.21,18.77,17.30,21.89,4.47,5.77,2.73,8.39,15.04,-0.57
2370,67.94,47.19,19.35,16.77,22.23,4.31,5.62,4.27,7.68,15.70,-1.39
2371,69.01,47.45,19.26,16.09,22.86,4.52,6.42,2.70,8.26,14.91,-0.74
2372,68.57,49.58,19.75,16.31,22.41,4.88,6.44,3.37,8.37,15.89,-0.59
2373,69.81,48.29,19.91,15.96,24.19,4.55,6.55,4.41,8.22,16.51,-0.08
2374,70.10,48.69,19.42,16.84,23.97,4.85,5.42,4.44,9.72,16.05,-0.25
2375,69.29,48.54,18.78,16.28,24.23,5.00,5.82,3.86,8.74,16.91,-1.82
2376,70.42,48.51,20.09,16.90,23.91,4.35,5.86,4.11,8.85,16.39,-0.94
2377,70.52,48.89,19.76,17.30,23.16,4.15,6.71,4.38,8.09,16.45,-0.91
2378,69.79,47.87,19.80,17.38,23.08,4.80,6.40,3.87,9.19,16.42,-0.95
2379,68.90,48.81,19.05,16.53,22.97,4.08,6.02,3.58,7.85,15.80,-1.45
2380,69.25,47.93,20.41,16.46,23.62,4.43,6.00,4.00,9.48,16.48,-1.22
2381,68.17,48.11,19.65,16.84,22.48,3.67,7.34,2.91,8.43,16.97,-1.24
2382,66.71,47.64,18.59,16.65,22.50,4.79,5.90,3.60,7.78,16.21,-0.91
2383,65.89,46.44,19.40,16.38,22.32,4.15,7.10,4.12,9.05,15.76,-0.78
2384,64.40,45.82,18.33,14.79,22.03,4.25,6.20,3.57,7.98,14.58,-1.35
2385,63.94,44.75,17.96,15.64,22.44,5.02,6.04,3.29,7.75,15.28,-0.25
2386,62.88,44.08,17.95,15.50,21.30,3.99,5.78,3.64,8.25,14.37,-1.05
2387,62.55,43.33,17.79,14.43,20.60,3.63,5.69,3.28,7.36,14.99,-1.50
2388,60.51,41.88,16.56,14.76,19.75,3.50,4.85,3.36,8.61,14.18,-0.74
2389,58.76,40.78,15.67,14.35,19.89,4.11,4.92,3.30,7.05,14.14,0.40
2390,57.02,38.97,16.11,13.83,19.62,3.59,5.42,3.56,6.88,13.43,-0.81
2391,54.95,38.04,16.20,12.84,18.72,3.45,4.41,2.86,6.79,13.29,0.23
2392,53.92,37.45,15.85,13.30,17.96,3.36,5.32,2.92,6.17,13.34,-0.83
2393,51.28,36.34,14.30,12.14,17.29,2.90,4.64,3.76,5.88,11.84,-0.46
2394,50.57,35.21,13.86,12.07,16.14,3.76,4.71,2.41,6.45,11.45,-0.59
2395,48.79,34.24,13.19,12.31,16.64,2.56,4.42,3.16,5.91,10.48,-0.78
2396,47.13,32.98,13.51,10.86,15.86,2.53,5.03,3.32,6.97,11.12,-0.54
2397,44.77,31.13,12.91,11.73,16.10,2.82,4.36,2.99,5.30,10.72,-1.03
2398,42.57,30.28,12.02,9.70,13.61,3.21,3.57,2.76,5.29,11.01,-0.84
2399,41.86,29.67,11.82,10.57,13.84,2.40,3.88,1.51,4.27,9.39,-0.21
2400,40.18,26.95,11.37,9.42,14.21,2.19,3.89,1.63,5.30,9.61,-0.81
2401,38.51,26.88,11.07,9.84,13.32,1.82,3.23,1.29,5.37,8.62,-0.48
2402,37.55,26.63,10.89,8.18,11.77,2.64,3.40,1.67,5.20,8.71,-0.47
2403,35.45,25.04,9.65,8.83,11.82,2.92,4.45,1.72,4.45,8.36,-0.72
2404,34.56,23.79,9.72,8.44,11.72,2.55,3.30,2.91,4.49,7.41,-1.05
2405,33.72,24.26,9.33,9.17,11.41,1.85,3.41,1.49,3.15,7.86,0.02
2406,32.93,23.69,8.78,7.96,10.80,1.74,3.60,1.71,4.48,7.11,0.57
2407,31.67,22.46,9.21,7.78,11.50,1.56,2.77,2.10,3.97,6.69,-1.00
2408,30.63,21.87,8.83,7.83,10.57,1.30,3.15,1.72,4.31,7.03,-0.70
2409,31.45,21.84,8.69,6.38,10.78,1.83,2.03,2.38,3.67,7.22,-0.71
2410,29.97,21.71,7.92,7.44,10.36,2.17,2.07,1.92,3.42,6.72,-0.63
2411,30.49,20.42,7.98,7.54,9.75,2.24,2.97,0.95,3.86,7.14,-0.23
2412,30.01,20.36,8.41,7.48,9.85,1.60,2.81,2.09,3.54,6.99,-0.68
2413,30.51,21.51,8.58,6.58,9.24,2.19,3.21,1.75,4.44,7.93,0.15
2414,30.65,21.29,9.46,6.95,10.49,2.62,2.64,1.34,3.74,7.01,-0.50
2415,30.56,21.22,9.33,8.19,9.86,2.38,3.16,2.04,3.61,7.90,-0.07
2416,30.56,21.76,8.57,7.67,10.57,1.60,2.13,2.06,3.89,6.71,-0.41
2417,32.44,22.97,8.86,7.31,10.54,2.32,3.04,1.38,3.91,8.16,-0.06
