time,N9
3623,-41.94
3624,-39.97
3625,-38.66
3626,-36.62
3627,-35.19
3628,-34.72
3629,-33.75
3630,-33.32
3631,-31.71
3632,-32.15
3633,-30.62
3634,-30.08
3635,-31.20
3636,-29.16
3637,-30.35
3638,-30.14
3639,-31.12
3640,-30.89
3641,-32.25
3642,-32.49
3643,-33.62
3644,-35.16
3645,-35.82
3646,-37.82
3647,-38.09
3648,-40.54
3649,-41.33
3650,-43.08
3651,-43.65
3652,-46.87
3653,-47.81
3654,-50.02
3655,-52.27
3656,-53.83
3657,-55.18
3658,-57.79
3659,-58.87
3660,-60.08
3661,-61.85
3662,-62.56
3663,-63.84
3664,-65.30
3665,-66.27
3666,-68.07
3667,-67.75
3668,-68.84
3669,-68.60
3670,-70.78
3671,-69.84
3672,-70.25
3673,-70.20
3674,-69.86
3675,-70.12
3676,-68.38
3677,-68.24
3678,-67.80
3679,-66.90
3680,-65.34
3681,-63.66
3682,-62.88
3683,-61.26
3684,-59.53
3685,-57.67
3686,-57.10
3687,-55.02
3688,-53.59
3689,-51.18
3690,-50.18
3691,-48.68
3692,-45.77
3693,-45.25
3694,-43.42
3695,-41.80
3696,-39.89
3697,-38.43
3698,-37.12
3699,-35.92
3700,-34.73
3701,-33.71
3702,-32.00
3703,-31.95
3704,-32.40
3705,-29.42
3706,-30.07
3707,-29.61
3708,-29.81
3709,-29.64
3710,-30.09
3711,-30.34
3712,-31.57
3713,-31.18
3714,-33.05
3715,-33.81
3716,-35.53
3717,-35.04
3718,-36.65
3719,-38.38
3720,-39.74
3721,-41.98
3722,-42.81
3723,-44.69
3724,-46.05
3725,-48.04
3726,-49.81
3727,-51.73
3728,-53.65
3729,-54.15
3730,-56.29
3731,-57.88
3732,-60.67
3733,-62.19
3734,-62.91
3735,-64.56
3736,-65.33
3737,-66.15
3738,-68.43
3739,-69.32
3740,-68.94
3741,-68.15
3742,-69.28
3743,-69.41
3744,-69.58
3745,-70.08
3746,-70.16
3747,-69.34
3748,-68.58
3749,-68.09
3750,-67.06
3751,-66.91
3752,-65.56
3753,-64.62
3754,-62.23
3755,-61.72
3756,-59.93
3757,-58.90
3758,-57.20
3759,-55.58
3760,-53.30
3761,-51.34
3762,-49.67
3763,-48.48
3764,-46.45
3765,-44.97
3766,-42.95
3767,-41.99
3768,-39.69
3769,-38.37
3770,-36.84
3771,-35.14
3772,-34.29
3773,-34.02
3774,-32.06
3775,-32.37
3776,-30.37
3777,-30.74
3778,-30.61
3779,-29.36
3780,-29.34
3781,-30.12
3782,-30.77
3783,-30.08
3784,-30.31
3785,-31.96
3786,-33.02
3787,-33.68
3788,-34.63
3789,-34.78
3790,-37.04
3791,-38.03
3792,-39.35
3793,-40.83
3794,-42.79
3795,-44.78
3796,-46.81
3797,-48.65
3798,-49.52
3799,-51.89
3800,-53.21
3801,-55.15
3802,-56.38
3803,-59.27
3804,-60.19
3805,-60.75
3806,-63.02
3807,-63.82
3808,-64.94
3809,-66.90
3810,-67.21
3811,-68.61
3812,-68.80
3813,-69.75
3814,-68.89
3815,-69.37
3816,-69.34
3817,-70.18
3818,-69.74
3819,-68.62
3820,-69.38
3821,-67.83
3822,-66.76
3823,-66.16
3824,-65.06
3825,-65.17
3826,-63.20
3827,-62.59
3828,-60.27
3829,-58.39
3830,-56.58
3831,-55.21
3832,-53.13
3833,-51.91
3834,-50.62
3835,-48.53
3836,-45.92
3837,-44.79
3838,-43.11
3839,-42.10
3840,-39.95
3841,-38.57
3842,-37.87
3843,-34.97
3844,-34.98
3845,-33.25
3846,-32.59
3847,-31.55
3848,-31.15
3849,-30.16
3850,-30.30
3851,-29.55
3852,-29.35
3853,-30.87
3854,-29.77
3855,-30.93
3856,-31.21
3857,-32.20
3858,-32.97
3859,-33.83
3860,-34.05
3861,-36.15
3862,-37.10
3863,-38.64
3864,-39.95
3865,-40.97
3866,-43.10
3867,-44.49
3868,-45.24
3869,-47.71
3870,-50.23
3871,-50.85
3872,-52.62
3873,-54.80
3874,-57.14
3875,-58.13
3876,-59.72
3877,-61.11
3878,-63.48
3879,-63.23
3880,-66.24
3881,-66.64
3882,-68.02
3883,-67.71
3884,-69.03
3885,-70.01
3886,-70.69
3887,-69.82
3888,-70.13
3889,-70.60
3890,-69.19
3891,-68.56
3892,-68.89
3893,-69.08
3894,-66.99
3895,-67.25
3896,-65.43
3897,-64.37
3898,-63.87
3899,-61.46
3900,-60.16
3901,-57.71
3902,-56.34
3903,-55.52
3904,-53.18
3905,-52.50
3906,-49.62
3907,-48.42
3908,-46.78
3909,-44.78
3910,-43.00
3911,-41.73
3912,-40.27
3913,-38.62
3914,-37.79
3915,-34.98
3916,-34.41
3917,-33.01
3918,-32.69
3919,-31.59
3920,-31.84
3921,-30.28
3922,-30.24
3923,-29.78
3924,-29.94
3925,-29.99
3926,-30.68
3927,-31.48
3928,-30.85
3929,-31.47
3930,-32.01
3931,-34.36
3932,-35.40
3933,-34.72
3934,-37.92
3935,-38.29
3936,-40.15
3937,-42.00
3938,-42.34
3939,-45.42
3940,-46.94
3941,-47.84
3942,-50.04
3943,-51.71
3944,-53.96
3945,-55.17
3946,-56.67
3947,-58.05
3948,-59.86
3949,-61.38
3950,-62.89
3951,-64.37
3952,-66.33
3953,-65.95
3954,-67.44
3955,-68.22
3956,-69.20
3957,-69.51
3958,-69.28
3959,-70.84
3960,-70.55
3961,-69.95
3962,-70.09
3963,-69.25
3964,-68.70
3965,-67.41
3966,-68.36
3967,-66.75
3968,-65.77
3969,-63.84
3970,-61.85
3971,-60.43
3972,-60.18
3973,-58.46
3974,-56.08
3975,-55.10
3976,-54.05
3977,-52.19
3978,-49.77
3979,-48.76
3980,-46.63
3981,-45.05
3982,-44.20
3983,-41.47
3984,-39.25
3985,-38.62
3986,-37.70
3987,-36.28
3988,-35.17
3989,-33.39
3990,-32.96
3991,-31.60
3992,-30.52
3993,-30.68
3994,-30.00
3995,-29.63
3996,-30.70
3997,-29.58
3998,-30.10
3999,-31.34
4000,-31.34
4001,-31.88
4002,-32.73
4003,-33.37
4004,-34.26
4005,-35.61
4006,-37.58
4007,-38.60
4008,-39.53
4009,-41.50
4010,-44.10
4011,-44.17
4012,-45.99
4013,-47.61
4014,-50.05
4015,-52.05
4016,-53.33
4017,-55.86
4018,-56.57
4019,-58.13
4020,-60.20
4021,-61.64
4022,-63.33
4023,-64.35
4024,-65.28
4025,-66.93
4026,-68.07
4027,-67.74
4028,-68.92
4029,-69.85
4030,-69.25
4031,-69.05
4032,-70.68
4033,-70.30
4034,-69.55
4035,-69.29
4036,-69.39
4037,-67.92
4038,-67.95
4039,-66.28
4040,-65.68
4041,-64.66
4042,-62.73
4043,-61.08
4044,-59.95
4045,-58.24
4046,-56.89
4047,-54.54
4048,-53.31
4049,-51.57
4050,-49.65
4051,-49.13
4052,-46.55
4053,-44.69
4054,-42.82
4055,-41.42
4056,-39.97
4057,-38.17
4058,-36.19
4059,-35.96
4060,-34.85
4061,-33.49
4062,-32.98
4063,-31.65
4064,-30.80
4065,-30.98
4066,-30.20
4067,-29.71
4068,-30.23
4069,-29.72
4070,-30.12
4071,-31.08
4072,-30.26
4073,-32.02
4074,-32.22
4075,-33.93
4076,-34.23
4077,-35.89
4078,-36.19
4079,-37.63
4080,-40.19
4081,-41.08
4082,-43.48
4083,-45.32
4084,-46.99
4085,-48.13
4086,-50.34
4087,-51.47
4088,-53.83
4089,-55.97
4090,-57.43
4091,-58.47
4092,-59.83
4093,-61.99
4094,-62.90
4095,-64.75
4096,-64.70
4097,-66.16
4098,-66.51
4099,-68.85
4100,-69.28
4101,-70.13
4102,-70.69
4103,-70.52
4104,-70.12
4105,-69.75
4106,-69.65
4107,-68.77
4108,-69.06
4109,-67.21
4110,-66.86
4111,-65.41
4112,-65.24
4113,-63.93
4114,-63.59
4115,-61.53
4116,-59.53
4117,-58.64
4118,-57.36
4119,-54.93
4120,-53.58
4121,-51.75
4122,-49.38
4123,-48.63
4124,-47.14
4125,-45.30
4126,-43.44
4127,-41.17
4128,-39.54
4129,-39.35
4130,-38.37
4131,-36.10
4132,-35.54
4133,-33.39
4134,-32.85
4135,-31.34
4136,-31.27
4137,-30.75
4138,-31.42
4139,-30.10
4140,-30.61
4141,-30.52
4142,-29.83
4143,-29.32
4144,-31.71
4145,-31.48
4146,-32.57
4147,-33.16
4148,-33.90
4149,-35.67
4150,-37.34
4151,-39.00
4152,-40.73
4153,-42.32
4154,-43.07
4155,-45.48
4156,-46.55
4157,-47.49
4158,-49.52
4159,-51.56
4160,-53.04
4161,-55.09
4162,-56.84
4163,-58.15
4164,-60.36
4165,-62.02
4166,-63.20
4167,-64.17
4168,-65.19
4169,-65.75
4170,-66.34
4171,-68.65
4172,-68.37
4173,-68.42
4174,-69.21
4175,-68.85
4176,-69.97
4177,-69.41
4178,-70.49
4179,-69.28
4180,-68.32
4181,-67.87
4182,-67.18
4183,-67.25
4184,-65.04
4185,-64.75
4186,-62.54
4187,-62.34
4188,-60.04
4189,-58.76
4190,-56.09
4191,-54.88
4192,-53.44
4193,-51.31
4194,-50.03
4195,-47.85
4196,-46.00
4197,-44.96
4198,-42.67
4199,-41.31
4200,-41.04
4201,-38.76
4202,-37.31
4203,-36.31
4204,-34.84
4205,-33.69
4206,-32.67
4207,-31.27
4208,-31.01
4209,-30.10
4210,-30.75
4211,-30.40
4212,-29.45
4213,-30.05
4214,-30.83
4215,-30.13
4216,-31.29
4217,-32.36
4218,-31.89
4219,-34.64
4220,-33.86
4221,-35.04
4222,-38.12
4223,-38.29
4224,-39.73
4225,-41.33
4226,-43.46
4227,-44.23
4228,-46.74
4229,-47.78
4230,-50.17
4231,-50.93
4232,-53.06
4233,-55.82
4234,-56.40
4235,-58.78
4236,-59.86
4237,-62.33
4238,-62.82
4239,-63.20
4240,-65.33
4241,-66.79
4242,-67.16
4243,-68.23
4244,-69.29
4245,-69.34
4246,-69.38
4247,-70.14
4248,-70.32
4249,-69.86
4250,-70.17
4251,-69.93
4252,-68.24
4253,-68.49
4254,-67.52
4255,-65.90
4256,-66.19
4257,-64.19
4258,-62.67
4259,-61.14
4260,-60.06
4261,-58.68
4262,-56.67
4263,-54.47
4264,-52.48
4265,-51.85
4266,-50.20
4267,-48.88
4268,-47.21
4269,-44.77
4270,-43.09
4271,-41.44
4272,-40.08
4273,-38.49
4274,-37.62
4275,-36.19
4276,-35.34
4277,-33.99
4278,-31.52
4279,-33.04
4280,-32.13
4281,-30.61
4282,-30.29
4283,-29.20
4284,-29.83
4285,-29.43
4286,-30.21
4287,-30.62
4288,-31.08
4289,-31.25
4290,-31.76
4291,-33.97
4292,-34.72
4293,-36.09
4294,-37.12
4295,-37.11
4296,-40.80
4297,-42.19
4298,-43.25
4299,-45.68
4300,-47.16
4301,-47.60
4302,-49.89
4303,-51.66
4304,-53.49
4305,-55.24
4306,-56.20
4307,-58.93
4308,-59.95
4309,-62.01
4310,-62.35
4311,-64.43
4312,-65.21
4313,-66.37
4314,-66.57
4315,-68.20
4316,-69.13
4317,-69.47
4318,-70.32
4319,-69.98
4320,-69.26
4321,-69.69
4322,-69.28
4323,-69.29
4324,-68.43
4325,-68.67
4326,-67.45
4327,-66.43
4328,-65.28
4329,-62.87
4330,-63.08
4331,-61.49
4332,-60.20
4333,-59.00
4334,-57.19
4335,-55.29
4336,-53.31
4337,-51.97
4338,-49.99
4339,-48.32
4340,-46.38
4341,-44.83
4342,-43.29
4343,-41.65
4344,-40.74
4345,-38.63
4346,-36.40
4347,-36.31
4348,-33.64
4349,-33.88
4350,-32.51
4351,-32.22
4352,-30.71
4353,-30.89
4354,-30.14
4355,-30.10
4356,-29.85
4357,-30.74
4358,-30.07
4359,-29.88
4360,-31.19
4361,-32.25
4362,-32.77
4363,-33.73
4364,-34.56
4365,-36.41
4366,-37.45
4367,-39.03
4368,-40.02
4369,-41.50
4370,-43.03
4371,-44.91
4372,-46.41
4373,-47.54
4374,-50.77
4375,-51.84
4376,-53.92
4377,-55.45
4378,-57.34
4379,-57.72
4380,-60.20
4381,-61.15
4382,-62.88
4383,-64.47
4384,-64.44
4385,-66.59
4386,-67.16
4387,-67.63
4388,-68.48
4389,-69.41
4390,-69.10
4391,-69.96
4392,-69.38
4393,-70.00
4394,-69.91
4395,-68.96
4396,-69.48
4397,-68.50
4398,-66.57
4399,-66.95
4400,-65.39
4401,-64.37
4402,-63.34
4403,-61.51
4404,-60.53
4405,-58.81
4406,-57.25
4407,-55.45
4408,-54.01
4409,-51.75
4410,-49.99
4411,-48.27
4412,-46.59
4413,-44.72
4414,-42.88
4415,-42.03
4416,-40.61
4417,-38.29
4418,-36.72
4419,-35.78
4420,-35.83
4421,-33.45
4422,-33.22
4423,-31.93
4424,-31.36
4425,-31.01
4426,-30.39
4427,-30.18
4428,-30.11
4429,-29.58
4430,-31.00
4431,-30.50
4432,-30.70
4433,-31.44
4434,-33.03
4435,-34.03
4436,-34.97
4437,-36.11
4438,-37.68
4439,-38.66
4440,-39.49
4441,-41.84
4442,-43.89
4443,-45.51
4444,-47.08
4445,-48.69
4446,-49.41
4447,-51.57
4448,-52.94
4449,-54.55
4450,-56.40
4451,-58.22
4452,-60.22
4453,-61.35
4454,-62.52
4455,-63.89
4456,-65.11
4457,-66.03
4458,-66.51
4459,-68.13
4460,-68.45
4461,-69.25
4462,-69.83
4463,-70.68
4464,-69.79
4465,-69.88
4466,-70.16
4467,-69.05
4468,-68.98
4469,-67.58
4470,-66.98
4471,-66.05
4472,-65.63
4473,-63.79
4474,-62.57
4475,-62.27
4476,-60.16
4477,-58.72
4478,-57.44
4479,-56.03
4480,-52.67
4481,-50.79
4482,-49.80
4483,-47.81
4484,-45.95
4485,-44.55
4486,-43.95
4487,-41.68
4488,-39.80
4489,-39.05
4490,-37.69
4491,-35.19
4492,-34.49
4493,-33.29
4494,-32.75
4495,-32.24
4496,-31.16
4497,-30.59
4498,-29.12
4499,-30.06
4500,-29.69
4501,-30.03
4502,-30.09
4503,-31.08
4504,-30.71
4505,-31.42
4506,-32.12
4507,-33.46
4508,-34.56
4509,-35.77
4510,-36.92
4511,-38.59
4512,-40.30
4513,-41.33
4514,-43.43
4515,-45.09
4516,-46.26
4517,-48.64
4518,-50.40
4519,-51.94
4520,-53.15
4521,-56.13
4522,-56.49
4523,-59.04
4524,-60.10
4525,-62.70
4526,-61.85
4527,-63.81
4528,-65.31
4529,-67.30
4530,-67.24
4531,-68.29
4532,-69.11
4533,-69.59
4534,-69.59
4535,-69.73
4536,-69.57
4537,-70.43
4538,-70.11
4539,-70.14
4540,-68.52
4541,-68.49
4542,-66.78
4543,-66.83
4544,-65.59
4545,-64.21
4546,-62.85
4547,-61.39
4548,-59.17
4549,-58.81
4550,-56.86
4551,-55.63
4552,-53.40
4553,-51.69
4554,-50.50
4555,-48.04
4556,-47.03
4557,-44.41
4558,-43.08
4559,-41.70
4560,-39.39
4561,-38.51
4562,-36.91
4563,-35.63
4564,-35.24
4565,-34.01
4566,-32.69
4567,-31.27
4568,-31.71
4569,-30.21
4570,-30.44
4571,-29.81
4572,-30.19
4573,-29.70
4574,-31.43
4575,-30.70
4576,-31.31
4577,-31.29
4578,-33.64
4579,-34.11
4580,-34.41
4581,-35.99
4582,-37.27
4583,-37.91
4584,-40.05
4585,-42.04
4586,-43.25
4587,-44.73
4588,-47.06
4589,-48.00
4590,-50.34
4591,-51.56
4592,-52.64
4593,-55.79
4594,-56.69
4595,-58.77
4596,-60.93
4597,-61.29
4598,-62.97
4599,-63.81
4600,-65.13
4601,-66.99
4602,-66.92
4603,-67.70
4604,-68.57
4605,-69.01
4606,-69.49
4607,-70.20
4608,-70.31
4609,-69.74
4610,-69.37
4611,-68.83
4612,-68.20
4613,-68.34
4614,-66.55
4615,-66.88
4616,-65.36
4617,-63.74
4618,-62.78
4619,-61.44
4620,-60.17
4621,-58.17
4622,-56.09
4623,-54.84
4624,-54.28
4625,-52.04
4626,-49.19
4627,-48.06
4628,-46.44
4629,-44.88
4630,-43.37
4631,-40.67
4632,-39.98
4633,-38.77
4634,-36.95
4635,-36.20
4636,-34.66
4637,-33.69
4638,-33.14
4639,-31.59
4640,-31.10
4641,-30.96
4642,-30.94
4643,-29.53
4644,-29.21
4645,-30.18
4646,-30.63
4647,-29.97
4648,-31.60
4649,-32.14
4650,-34.19
4651,-34.08
4652,-34.12
4653,-36.85
4654,-36.80
4655,-39.22
4656,-40.32
4657,-41.58
4658,-42.93
4659,-45.03
4660,-47.05
4661,-48.86
4662,-49.81
4663,-51.50
4664,-54.00
4665,-56.11
4666,-56.60
4667,-58.51
4668,-60.30
4669,-61.72
4670,-61.97
4671,-63.48
4672,-65.66
4673,-66.18
4674,-66.66
4675,-68.46
4676,-68.92
4677,-69.12
4678,-69.61
4679,-69.69
4680,-69.62
4681,-70.41
4682,-70.03
4683,-68.70
4684,-68.12
4685,-68.21
4686,-67.89
4687,-66.28
4688,-65.03
4689,-64.47
4690,-63.45
4691,-61.53
4692,-58.75
4693,-58.40
4694,-56.74
4695,-54.75
4696,-53.41
4697,-52.92
4698,-49.96
4699,-47.95
4700,-46.28
4701,-44.57
4702,-42.92
4703,-41.69
4704,-40.16
4705,-38.90
4706,-36.93
4707,-35.50
4708,-34.84
4709,-33.92
4710,-32.18
4711,-31.80
4712,-30.93
4713,-30.44
4714,-30.71
4715,-30.31
4716,-30.33
4717,-29.55
4718,-31.27
4719,-30.48
4720,-31.67
4721,-32.56
4722,-32.34
4723,-34.45
4724,-35.28
4725,-35.97
4726,-36.63
4727,-38.61
4728,-40.22
4729,-41.03
4730,-43.07
4731,-44.09
4732,-46.34
4733,-48.80
4734,-48.91
4735,-51.37
4736,-53.33
4737,-55.68
4738,-56.82
4739,-58.33
4740,-60.32
4741,-60.59
4742,-63.94
4743,-63.42
4744,-65.01
4745,-66.98
4746,-67.04
4747,-67.65
4748,-69.75
4749,-70.00
4750,-69.55
4751,-70.30
4752,-69.59
4753,-69.52
4754,-69.18
4755,-69.86
4756,-68.86
4757,-67.20
4758,-66.89
4759,-65.65
4760,-65.70
4761,-64.49
4762,-63.45
4763,-62.24
4764,-59.50
4765,-58.10
4766,-56.89
4767,-55.47
4768,-53.39
4769,-51.44
4770,-49.42
4771,-48.81
4772,-47.12
4773,-45.06
4774,-43.33
4775,-41.85
4776,-39.53
4777,-39.52
4778,-36.93
4779,-36.11
4780,-34.38
4781,-33.31
4782,-31.93
4783,-31.51
4784,-31.79
4785,-31.75
4786,-30.34
4787,-30.26
4788,-29.66
4789,-29.43
4790,-30.45
4791,-31.31
4792,-30.61
4793,-32.15
4794,-32.71
4795,-33.32
4796,-33.98
4797,-35.92
4798,-37.84
4799,-39.17
4800,-40.34
4801,-42.00
4802,-42.76
4803,-45.49
4804,-46.52
4805,-47.92
4806,-50.24
4807,-51.75
4808,-52.72
4809,-55.12
4810,-56.93
4811,-57.35
4812,-58.57
4813,-61.98
4814,-61.99
4815,-64.22
4816,-64.27
4817,-65.98
4818,-67.67
4819,-67.88
4820,-69.16
4821,-69.25
4822,-69.91
4823,-70.61
4824,-70.80
4825,-70.18
4826,-69.41
4827,-69.90
4828,-69.03
4829,-68.41
4830,-68.64
4831,-66.56
4832,-65.46
4833,-64.40
4834,-63.38
4835,-61.68
4836,-60.51
4837,-57.35
4838,-56.65
4839,-54.58
4840,-53.80
4841,-52.19
4842,-49.64
4843,-48.24
4844,-46.58
4845,-44.46
4846,-43.67
4847,-41.25
4848,-39.68
4849,-38.21
4850,-37.04
4851,-35.62
4852,-34.37
4853,-33.94
4854,-31.96
4855,-31.29
4856,-30.77
4857,-30.47
4858,-30.44
4859,-29.96
4860,-29.78
4861,-29.89
4862,-30.75
4863,-31.57
4864,-32.02
4865,-32.99
4866,-32.88
4867,-33.30
4868,-34.33
4869,-35.80
4870,-37.52
4871,-38.50
4872,-40.27
4873,-41.06
4874,-43.10
4875,-44.83
4876,-46.18
4877,-48.82
4878,-49.89
4879,-51.25
4880,-54.26
4881,-56.00
4882,-57.03
4883,-59.16
4884,-59.14
4885,-60.99
4886,-62.70
4887,-64.97
4888,-64.52
4889,-66.27
4890,-68.13
4891,-67.24
4892,-69.74
4893,-68.97
4894,-68.77
4895,-69.71
4896,-69.85
4897,-70.47
4898,-70.32
4899,-68.40
4900,-69.70
4901,-68.42
4902,-67.75
4903,-65.61
4904,-65.41
4905,-64.28
4906,-62.84
4907,-61.43
4908,-59.88
4909,-57.76
4910,-58.10
4911,-55.67
4912,-53.73
4913,-51.77
4914,-49.74
4915,-48.83
4916,-47.74
4917,-45.35
4918,-44.06
4919,-41.48
4920,-40.70
4921,-39.07
4922,-37.37
4923,-35.64
4924,-35.41
4925,-33.41
4926,-32.87
4927,-32.25
4928,-30.97
4929,-30.20
4930,-30.59
4931,-30.00
4932,-29.79
4933,-30.03
4934,-29.29
4935,-30.85
4936,-31.99
4937,-32.20
4938,-31.95
4939,-34.46
4940,-34.41
4941,-35.71
4942,-36.77
4943,-38.70
4944,-39.61
4945,-41.33
4946,-43.18
4947,-44.70
4948,-45.92
4949,-47.59
4950,-49.45
4951,-51.45
4952,-52.55
4953,-54.92
4954,-56.22
4955,-58.84
4956,-59.63
4957,-61.72
4958,-63.16
4959,-64.78
4960,-64.86
4961,-66.44
4962,-68.02
4963,-67.82
4964,-68.58
4965,-69.74
