time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
7866,49.85,34.93,13.54,11.76,17.40,2.53,5.85,3.01,6.22,11.77,-0.10
7867,49.13,33.93,13.32,12.34,15.80,3.43,4.75,2.70,6.04,11.13,-0.48
7868,47.15,32.62,13.72,11.41,15.56,2.61,4.59,2.41,6.17,10.65,-0.40
7869,43.79,31.44,11.89,11.26,15.21,2.75,3.82,3.78,5.09,9.52,-0.81
7870,42.94,30.82,12.41,10.50,14.58,2.75,3.58,2.56,5.79,10.89,-0.29
7871,42.29,28.88,11.01,10.87,14.52,2.50,3.42,2.84,4.57,9.13,-1.24
7872,40.54,27.74,11.85,8.94,14.18,2.59,4.02,1.82,5.25,10.10,-0.15
7873,38.21,26.73,10.73,8.38,12.74,3.10,4.51,2.03,4.94,8.86,-0.34
7874,37.33,26.17,10.35,8.71,12.65,2.32,3.66,1.11,5.28,8.46,0.75
7875,37.23,25.57,10.60,8.54,11.92,2.52,3.64,1.55,3.70,9.16,-0.13
7876,34.75,24.44,9.75,7.83,11.83,2.19,4.29,1.43,5.68,8.20,-0.84
7877,33.04,23.01,9.27,7.15,11.20,1.79,3.38,2.17,4.45,8.54,-0.06
7878,32.78,23.46,8.98,8.41,11.13,2.00,3.30,1.81,3.81,7.12,-1.57
7879,32.42,22.72,8.93,7.10,10.26,2.00,2.89,1.72,4.32,8.09,-0.00
7880,30.95,21.67,8.51,8.08,10.52,1.65,3.62,1.87,4.08,7.58,0.94
7881,30.66,20.42,8.83,6.81,11.35,2.31,3.88,1.58,4.00,6.93,-0.80
7882,30.35,21.05,8.88,6.57,10.00,2.56,2.73,1.27,4.48,7.48,0.15
7883,30.62,21.38,8.30,6.77,10.25,2.44,3.12,1.71,4.25,6.26,-0.20
7884,29.10,21.17,8.66,6.65,11.16,1.23,2.19,1.26,4.55,6.30,0.08
7885,29.70,20.93,8.19,7.53,9.82,2.67,3.46,1.13,4.40,5.83,-0.91
7886,28.87,21.12,9.02,7.13,10.12,3.23,2.62,2.12,3.88,7.57,-0.68
7887,29.84,21.93,8.93,7.20,9.98,3.34,2.77,1.90,4.32,6.45,-0.07
7888,31.88,21.53,9.15,7.90,10.09,2.17,2.69,1.71,4.63,6.88,-0.49
7889,32.03,23.31,8.51,7.44,10.19,1.85,3.03,2.17,2.96,7.98,-0.24
7890,32.88,22.62,8.81,7.91,10.30,2.23,2.63,2.95,4.52,7.87,-0.15
7891,33.30,24.54,8.97,8.47,12.97,1.16,3.24,1.62,4.31,7.36,-1.44
7892,35.18,23.62,9.84,8.66,12.05,2.17,3.25,2.32,3.84,8.25,-0.38
7893,36.21,25.64,9.91,8.58,12.41,1.79,3.49,2.53,3.93,8.06,-0.12
7894,37.62,25.84,11.60,8.70,13.21,2.28,3.41,2.35,4.92,8.78,-0.85
7895,38.91,27.18,10.48,8.60,12.64,2.34,3.90,1.71,4.45,9.12,-1.16
7896,39.61,27.62,11.53,9.17,12.69,3.43,4.01,2.15,5.67,9.28,-0.17
7897,41.05,29.30,11.39,10.43,13.86,2.45,3.69,2.04,4.54,9.16,-0.38
7898,43.09,30.36,12.13,10.73,13.96,2.05,4.05,2.37,5.54,10.14,-0.87
7899,44.87,31.17,13.44,11.53,15.83,2.83,4.12,2.97,5.95,10.33,-1.05
7900,46.57,32.04,12.95,11.62,15.07,3.13,4.57,2.76,5.06,10.80,0.07
7901,47.65,33.03,13.44,11.42,16.35,3.26,4.00,3.51,7.48,10.86,-0.36
7902,50.11,35.16,14.10,11.65,16.60,2.73,4.16,2.09,6.82,11.77,-0.27
7903,52.22,36.69,14.79,13.18,17.80,3.55,4.72,2.72,6.50,12.53,-0.44
7904,52.81,36.32,15.78,14.18,18.21,3.95,5.00,2.21,6.96,11.61,-1.75
7905,55.98,37.99,15.97,13.45,18.12,3.62,4.73,3.73,6.94,12.69,0.12
7906,56.87,38.64,16.20,13.13,18.62,4.48,5.31,3.54,7.19,13.44,-0.65
7907,58.40,41.88,16.98,14.45,19.82,2.92,4.54,2.24,7.28,12.75,-0.18
7908,59.52,41.33,17.19,13.99,19.12,4.56,5.39,4.05,7.79,13.97,-0.70
7909,61.49,42.33,17.41,14.44,19.95,4.97,5.73,4.01,7.59,14.18,-1.28
7910,63.09,44.17,17.61,15.31,20.54,3.98,4.59,2.78,8.09,14.94,-1.07
7911,64.38,45.40,17.91,14.75,21.15,4.36,6.93,3.86,7.98,14.02,-0.57
7912,65.46,45.50,18.88,15.71,22.31,4.12,6.83,3.33,7.49,15.67,0.13
7913,65.72,47.22,18.71,16.28,22.11,4.73,5.33,4.66,8.13,15.37,-1.38
7914,67.58,47.74,19.51,15.87,22.90,3.90,6.09,3.87,8.45,14.56,-1.13
7915,68.26,46.99,19.57,16.50,23.09,4.80,6.71,3.86,8.28,15.91,-0.46
7916,69.01,47.86,19.57,16.53,22.36,4.32,6.92,3.12,9.50,16.05,-0.83
7917,70.34,48.48,19.85,16.93,22.43,5.33,6.39,3.98,7.76,15.35,-1.02
7918,69.84,48.93,18.68,16.52,23.31,4.93,5.43,4.37,8.74,15.66,-0.90
7919,70.36,48.03,19.47,16.69,24.03,4.18,6.26,3.58,8.92,16.52,-1.18
7920,69.29,48.58,19.55,16.70,23.92,4.36,6.29,3.98,8.32,15.97,-0.68
7921,69.80,49.08,19.91,16.42,23.84,4.23,5.79,3.80,9.22,15.76,-1.03
7922,69.11,49.52,19.94,16.04,22.94,5.28,6.73,4.87,9.46,15.63,-0.47
7923,69.23,48.61,19.72,16.36,23.41,4.45,6.98,3.85,8.15,16.03,-0.57
7924,69.19,49.03,18.70,16.04,23.21,4.94,6.06,3.51,9.45,15.87,-1.49
7925,67.30,47.70,19.51,16.81,22.84,4.88,6.42,3.48,8.79,16.31,-0.25
7926,65.94,46.98,19.21,16.78,23.10,4.16,6.15,3.96,8.65,15.46,-0.43
7927,65.74,46.49,18.48,16.63,22.30,4.11,5.77,4.02,8.27,15.68,-0.96
7928,65.89,45.79,18.95,15.41,22.07,3.80,5.93,3.82,7.96,15.76,-0.87
7929,63.85,45.70,18.38,15.76,20.54,3.79,5.73,2.36,7.79,14.76,-0.52
7930,63.13,43.98,17.46,15.65,22.15,3.82,6.39,2.26,7.87,14.69,-1.37
7931,62.02,43.64,18.03,15.19,20.36,4.14,5.58,3.96,8.11,14.77,0.30
7932,60.35,43.13,16.85,13.28,19.42,3.20,6.09,3.52,7.43,13.72,-1.41
7933,58.22,41.16,16.82,13.98,19.13,2.94,5.65,4.33,7.55,13.96,-0.70
7934,57.28,39.88,16.28,13.14,19.06,3.01,5.15,3.39,8.74,13.40,-0.39
7935,54.96,38.20,15.20,13.26,18.31,4.05,5.37,2.55,7.02,12.66,-0.64
7936,52.74,37.96,14.48,13.15,18.28,3.89,4.76,3.24,6.97,12.85,-1.19
7937,52.36,36.26,14.68,12.23,18.39,3.86,4.68,2.76,6.46,11.78,-1.12
7938,49.62,34.15,14.26,12.77,17.37,3.51,5.16,3.50,6.87,11.24,-0.10
7939,49.10,32.92,13.35,11.64,15.95,2.86,4.13,1.68,5.39,11.76,-0.63
7940,46.89,32.81,13.48,11.05,15.68,2.14,4.67,2.64,5.23,11.32,-0.84
7941,45.39,30.80,12.35,10.81,15.12,2.57,3.79,2.06,5.89,10.63,-0.64
7942,43.54,29.85,11.56,10.08,14.13,2.59,3.66,2.22,5.91,9.89,-0.58
7943,42.05,29.61,11.38,10.61,13.60,3.60,3.84,2.74,5.11,9.48,-1.02
7944,39.66,28.24,11.49,9.02,13.70,2.24,3.06,2.35,4.84,9.80,-0.43
7945,39.42,27.09,10.72,10.01,13.14,2.10,3.47,2.61,4.75,8.94,-0.61
7946,36.88,25.02,10.82,8.11,12.42,1.52,3.38,2.70,3.50,8.49,-0.94
7947,36.91,24.56,10.19,8.48,11.06,2.80,3.48,2.13,5.57,8.73,-0.66
7948,34.88,24.77,9.65,8.62,11.38,1.95,3.17,2.02,4.94,7.44,-1.08
7949,33.98,22.88,9.68,7.61,11.23,2.47,3.21,0.32,3.40,7.61,-0.38
7950,32.41,23.64,8.16,8.39,11.25,2.58,3.05,1.59,4.77,6.69,0.22
7951,31.65,22.98,8.63,7.51,10.60,0.96,3.04,1.24,4.14,7.39,-0.39
7952,30.74,21.82,9.05,7.33,10.23,1.04,2.21,2.28,3.65,7.36,-0.39
7953,30.97,21.31,8.55,7.35,10.64,2.68,2.46,1.05,4.72,6.98,-0.79
7954,30.20,22.06,8.63,6.90,11.60,2.01,3.38,2.50,3.81,6.10,-0.20
7955,30.05,20.91,8.49,6.90,9.91,2.10,2.47,1.94,4.16,6.81,-1.07
7956,29.67,19.66,8.23,7.11,10.17,2.25,1.88,0.75,3.55,6.64,0.56
7957,29.52,20.35,8.09,7.43,10.51,2.24,2.67,1.67,4.53,5.87,-0.69
7958,30.07,21.47,8.24,7.05,10.34,2.07,2.57,2.06,4.21,7.25,-0.79
7959,30.09,21.24,8.50,8.30,9.60,1.70,2.70,2.08,3.96,7.24,-0.53
7960,29.87,21.37,9.62,6.84,10.03,1.33,2.86,2.04,4.70,7.78,0.16
7961,31.99,22.77,9.48,7.44,11.40,1.62,3.26,2.55,5.13,7.02,0.07
7962,33.56,22.82,9.38,7.69,10.76,1.47,3.26,1.85,2.99,8.11,-0.63
7963,33.99,24.14,9.80,7.81,12.69,1.22,2.12,1.52,4.80,8.40,-0.12
7964,34.71,24.31,10.10,8.34,11.56,0.98,3.80,2.73,4.12,7.71,0.34
7965,35.94,25.64,10.32,8.44,11.78,2.28,3.12,2.01,5.28,8.10,-0.33
7966,37.92,25.90,9.90,9.10,12.05,1.41,3.59,2.47,5.16,8.59,-0.32
7967,38.69,26.08,10.94,9.42,13.08,2.13,4.13,2.58,5.43,8.93,-0.17
7968,40.83,27.67,11.46,9.34,13.39,2.89,3.31,2.41,5.28,8.82,-0.49
7969,42.18,28.85,12.64,9.90,14.53,3.16,4.11,2.37,5.19,10.22,-0.73
7970,43.14,30.29,12.54,10.49,14.81,2.60,5.17,1.98,5.18,10.04,0.06
7971,44.38,31.37,13.43,10.10,15.12,2.34,4.06,2.58,5.55,9.90,-0.51
7972,46.61,33.46,12.94,12.05,16.60,3.76,3.49,3.13,6.64,9.93,-0.42
7973,47.81,33.64,14.39,11.27,16.93,3.19,3.57,2.45,5.57,11.95,-0.47
7974,49.03,35.46,15.02,12.55,17.09,3.19,3.60,2.93,5.99,11.25,-0.07
7975,51.58,37.20,14.19,13.26,17.09,2.80,4.27,2.81,6.86,11.88,-0.98
7976,53.29,37.11,15.21,13.12,18.20,3.75,4.94,2.45,6.64,12.33,-1.02
7977,56.31,39.67,16.52,12.45,18.77,3.80,4.86,2.54,7.60,12.81,-0.37
7978,56.81,39.31,16.00,13.42,18.89,4.37,4.96,3.37,7.53,13.02,0.21
7979,58.24,41.71,16.16,13.79,19.73,3.90,5.59,3.08,7.53,12.38,-0.39
7980,60.08,42.01,16.44,14.19,19.70,3.54,5.73,2.42,8.20,14.78,-0.87
7981,61.63,43.58,16.94,14.32,20.79,3.39,5.79,3.45,7.95,14.34,-0.76
7982,62.18,43.74,17.16,16.24,20.73,4.80,5.33,2.87,8.22,15.12,-0.68
7983,64.84,44.06,18.77,16.11,22.32,4.09,5.84,2.70,8.24,14.95,-1.09
7984,64.73,46.08,19.34,15.94,21.63,4.79,5.95,3.58,7.76,14.60,-1.06
7985,66.78,47.05,19.61,15.82,22.27,4.40,6.70,3.48,8.32,15.57,0.03
7986,66.95,47.70,19.22,16.20,23.13,4.17,5.81,4.47,9.02,16.35,-1.31
7987,67.97,47.49,18.98,16.64,23.65,4.28,5.38,2.97,8.70,16.63,0.10
7988,68.63,48.84,18.62,16.04,23.04,4.18,6.21,4.51,8.27,15.59,-0.16
7989,69.98,48.40,20.00,16.38,22.55,4.26,5.96,4.44,8.92,17.11,0.17
7990,68.62,48.80,19.42,16.51,22.71,4.65,6.00,3.74,8.87,15.57,-1.27
7991,69.95,48.88,19.82,16.37,24.10,4.93,7.08,3.71,8.62,16.06,-0.16
7992,70.89,49.46,20.57,16.25,23.58,4.92,6.11,4.77,9.22,16.13,-0.76
7993,70.13,49.10,19.18,17.03,23.54,4.42,6.94,3.67,7.99,16.58,-1.19
7994,68.44,49.30,20.59,15.95,23.65,4.95,7.54,3.76,9.79,16.17,-0.15
7995,69.34,48.31,19.88,16.84,23.14,4.48,5.81,3.26,8.27,16.38,-1.19
7996,68.90,47.83,20.06,16.38,23.00,4.22,6.32,3.95,8.12,16.16,-0.44
7997,68.47,48.82,19.29,17.35,22.76,4.36,6.03,4.50,8.30,15.70,-1.37
7998,67.44,47.18,19.15,15.87,22.75,3.79,6.08,4.14,8.81,15.14,-1.04
7999,67.50,46.54,18.35,16.17,21.82,4.41,6.00,4.46,7.94,15.35,-1.36
8000,65.35,46.52,17.56,15.31,22.12,5.30,6.00,4.17,8.52,15.20,-0.81
8001,63.99,44.94,18.56,14.98,20.81,3.54,6.68,3.29,7.66,13.73,-0.72
8002,63.95,44.11,17.58,14.68,21.87,3.93,7.32,3.48,7.50,14.00,-0.53
8003,61.56,42.56,16.49,15.03,20.80,3.72,6.10,3.20,7.46,14.28,-0.99
8004,59.68,42.29,17.07,14.50,19.36,3.92,5.85,3.54,8.02,13.79,-0.44
8005,57.95,40.01,16.77,14.64,19.40,3.99,5.34,3.43,7.43,13.01,-1.09
8006,57.04,38.94,15.45,13.86,19.50,3.60,4.97,2.41,7.96,14.37,-1.22
8007,54.92,38.49,15.62,13.68,18.80,4.43,5.06,3.84,6.69,14.01,-1.93
8008,52.58,38.06,15.20,13.43,18.24,2.84,5.10,3.69,7.23,12.08,-0.95
8009,52.33,35.25,14.79,12.09,17.78,3.71,3.98,2.80,7.46,12.43,-1.33
8010,49.96,35.16,13.88,11.44,16.15,3.59,4.75,3.07,7.82,11.37,-0.20
8011,47.60,33.60,13.62,10.88,15.63,2.54,4.87,3.28,6.01,10.96,0.46
8012,45.87,32.85,12.09,10.66,15.80,3.84,3.97,2.78,6.28,10.72,-0.93
8013,44.72,31.43,13.00,10.12,14.26,2.72,3.58,2.78,6.16,10.38,-0.78
8014,43.59,30.80,12.50,10.95,14.88,2.66,3.89,3.11,5.72,10.18,-0.08
8015,41.73,29.18,12.39,10.44,14.10,3.10,3.52,1.91,5.81,9.53,-0.67
8016,40.42,28.24,10.87,10.73,13.11,3.19,3.71,1.93,4.32,9.36,0.51
8017,37.74,26.86,11.80,10.04,12.66,2.07,3.64,2.29,3.92,8.80,-1.29
8018,37.27,25.43,9.47,8.45,12.27,2.60,3.15,1.17,4.31,8.95,0.05
8019,36.40,25.03,9.82,8.15,12.01,2.11,2.98,1.62,3.99,9.15,-0.16
8020,34.56,23.23,9.18,8.16,11.72,1.65,3.54,2.80,4.48,7.68,-0.21
8021,33.43,23.81,10.57,8.11,11.77,2.76,3.13,2.19,4.11,8.08,-0.23
8022,32.27,23.02,9.40,7.46,10.84,1.67,3.74,1.88,3.70,8.34,-0.43
8023,31.59,22.85,8.75,7.28,10.13,1.60,3.24,2.32,4.41,6.68,0.13
8024,30.45,21.75,8.61,7.48,10.12,2.01,3.19,2.02,3.88,6.79,-0.71
8025,30.69,22.39,8.13,6.58,9.33,2.30,2.53,1.39,3.59,6.58,-0.42
8026,30.17,20.92,8.35,6.95,10.06,1.12,2.87,2.39,4.51,6.44,-0.09
8027,28.56,20.70,9.50,7.02,10.16,2.08,3.25,2.35,3.91,6.47,-0.64
8028,29.56,22.07,8.20,7.12,10.25,1.50,2.85,0.71,3.11,6.76,-1.57
8029,29.13,21.10,8.74,7.64,10.48,1.20,3.26,1.23,4.20,5.11,-1.22
8030,30.78,21.81,9.31,6.34,10.31,1.70,3.24,2.79,3.80,7.28,-0.55
8031,30.32,22.46,8.27,7.05,10.20,2.01,3.45,1.60,3.82,6.79,-0.81
8032,30.56,21.77,9.39,7.97,10.93,1.36,2.71,1.98,3.72,7.10,0.12
8033,32.12,22.69,8.59,7.90,10.79,1.92,2.26,1.59,4.73,7.90,-0.97
8034,33.65,22.15,9.70,7.47,11.37,2.14,3.00,2.19,4.61,7.85,0.13
8035,34.07,23.28,9.72,7.93,11.27,2.39,2.72,2.39,4.91,7.85,-0.72
8036,34.85,24.20,10.06,8.34,10.91,2.29,2.90,2.41,4.23,7.74,-0.25
8037,36.24,25.75,10.77,8.40,12.72,2.94,2.91,2.28,4.43,9.13,0.49
8038,36.51,25.72,10.84,8.64,12.43,2.13,3.28,2.17,3.43,8.54,0.33
8039,38.25,26.16,11.39,8.67,13.28,2.15,2.96,1.57,5.92,7.78,-0.21
8040,40.54,29.06,11.48,9.98,13.83,3.01,3.05,3.08,5.62,10.07,-1.24
8041,41.27,29.15,11.81,9.63,13.65,2.68,4.07,2.64,5.54,9.40,-0.16
8042,43.37,30.12,12.49,10.05,14.59,2.36,3.69,2.79,4.74,10.21,-0.00
8043,44.54,31.90,12.79,10.74,14.57,3.23,4.51,2.93,6.05,10.67,0.89
8044,46.52,32.36,13.90,11.08,15.26,2.68,4.26,3.05,6.34,10.90,-0.44
8045,48.83,33.14,13.67,11.52,16.37,3.08,3.59,2.46,6.25,10.79,-0.77
8046,50.04,34.81,13.85,11.37,16.91,3.02,4.34,2.62,6.48,11.66,-0.97
8047,51.48,35.18,14.85,12.55,17.92,3.56,4.22,3.30,7.50,13.06,-1.26
8048,53.54,37.53,15.00,12.79,17.71,2.99,4.61,2.37,5.83,12.53,-0.44
8049,55.39,40.38,16.29,13.47,18.65,4.06,4.82,2.06,7.74,13.32,-0.65
8050,56.22,40.18,15.60,13.27,19.88,2.76,4.80,3.20,8.08,14.16,-0.14
8051,58.02,40.65,16.00,14.49,19.57,3.55,5.91,3.46,7.95,12.99,-0.96
8052,59.81,41.96,16.45,14.28,20.70,3.59,5.69,4.60,7.51,14.23,-0.80
8053,61.40,42.50,17.08,14.88,20.25,4.04,6.07,4.74,7.19,14.03,-1.14
8054,62.63,44.14,17.92,14.88,21.01,4.27,6.65,4.09,7.46,14.00,-1.09
8055,63.62,45.47,18.17,14.47,21.31,4.12,6.43,4.22,8.08,14.99,-0.57
8056,65.06,45.56,18.44,15.19,21.74,3.67,5.58,3.79,8.33,14.79,-0.61
8057,66.88,45.69,18.99,16.16,21.44,3.94,5.69,3.29,8.29,15.46,-1.07
8058,67.07,47.14,19.01,15.38,22.85,3.21,5.98,3.34,8.57,15.49,-1.41
8059,67.90,47.37,18.83,15.92,22.92,3.71,6.61,4.39,8.58,15.11,0.09
8060,69.19,48.36,19.70,16.21,23.40,4.40,6.39,3.99,8.73,16.54,-1.46
8061,70.53,48.77,19.52,15.78,24.07,4.20,6.53,4.04,9.25,15.19,-1.28
8062,70.04,49.28,20.13,15.99,23.50,4.28,6.42,4.52,8.39,16.96,-0.18
8063,70.16,48.75,19.49,16.33,23.29,4.76,6.34,4.29,9.68,16.48,-0.81
8064,70.32,49.03,19.51,17.10,24.33,4.48,6.74,4.29,8.70,16.85,-0.42
8065,70.77,48.71,19.23,16.74,23.54,4.77,6.98,3.80,9.81,16.87,-1.08
8066,69.80,48.33,19.60,16.49,24.14,4.18,6.58,3.21,7.89,16.84,-0.48
8067,69.95,48.67,20.27,15.73,23.87,4.72,6.98,3.26,9.14,16.77,-0.11
8068,69.83,47.96,19.75,16.17,22.26,4.63,6.26,3.77,8.75,16.15,-0.58
8069,68.33,47.18,19.24,16.62,23.37,4.62,6.43,3.93,8.24,16.19,-0.84
8070,67.87,46.77,19.85,15.73,22.57,4.13,6.14,3.51,10.13,15.08,-0.90
8071,66.65,45.90,18.83,16.25,22.23,3.57,5.97,4.14,8.25,15.71,-0.65
8072,64.92,46.21,17.87,16.80,21.53,4.07,6.65,3.04,8.45,15.46,-1.04
8073,65.21,44.55,18.29,15.57,21.17,4.23,6.82,3.28,8.86,14.94,-1.38
8074,62.08,43.27,17.35,15.61,21.16,3.38,6.78,2.54,7.67,14.72,-0.55
8075,61.39,42.43,18.94,14.57,20.52,2.82,6.24,4.31,6.84,14.10,-1.78
8076,59.02,42.05,16.39,13.94,20.06,3.56,5.59,3.72,7.36,13.35,0.11
8077,58.16,40.39,16.17,13.81,20.13,4.11,5.59,4.24,8.02,12.95,-0.05
8078,57.50,40.18,16.17,13.13,19.38,3.68,5.20,3.91,8.12,13.88,-1.50
8079,55.04,38.38,15.43,13.43,19.47,2.96,5.26,3.64,7.78,12.82,-0.84
8080,54.32,36.90,14.92,12.59,18.35,3.86,5.80,3.45,6.62,12.43,-0.73
8081,51.66,36.89,14.24,11.60,17.02,3.77,4.23,2.67,6.08,11.60,-0.71
8082,49.89,33.98,14.43,11.80,16.76,3.29,4.14,2.77,6.10,12.68,0.12
8083,48.66,33.51,13.18,12.10,16.87,2.51,5.52,1.53,5.94,10.25,-1.68
8084,46.65,32.78,13.57,11.29,14.46,3.24,4.52,1.86,5.86,11.37,-0.66
8085,45.30,31.35,11.88,11.23,14.65,3.23,4.72,2.99,6.44,11.30,-0.70
8086,43.61,30.72,12.77,10.16,14.86,2.50,3.33,2.26,5.76,10.79,-0.76
8087,42.86,29.12,12.07,10.89,14.05,3.02,4.49,3.37,5.22,9.32,-1.16
8088,39.86,27.76,10.01,9.58,12.95,1.97,2.99,2.10,5.22,10.33,-0.28
8089,38.71,26.07,10.50,9.00,13.33,2.03,3.04,2.08,3.98,8.97,-0.37
8090,37.53,26.45,10.84,8.76,12.75,1.58,3.01,2.04,4.73,8.39,-0.76
8091,34.74,24.01,10.00,8.58,12.30,1.99,3.66,2.06,4.50,9.44,-0.61
8092,35.80,23.86,9.86,8.00,11.86,2.84,3.44,0.81,3.84,8.96,-1.69
8093,33.93,23.81,9.96,8.19,11.85,2.18,2.69,2.33,4.09,8.50,-0.08
8094,33.40,23.14,9.75,8.63,11.45,2.30,2.41,1.72,4.14,8.10,-0.97
8095,32.27,22.88,8.33,6.94,10.90,1.45,2.52,1.47,3.15,6.99,-0.40
8096,32.12,22.49,9.22,8.06,9.21,2.60,3.09,1.63,4.32,6.90,-0.98
8097,30.83,22.20,8.10,7.03,9.94,2.70,3.11,1.12,3.13,7.77,0.34
8098,30.30,21.16,9.56,7.75,9.93,1.42,2.73,1.96,4.60,7.02,0.00
8099,30.21,20.78,8.35,6.69,10.53,1.90,2.50,1.49,3.03,6.80,-1.37
8100,29.80,20.94,8.62,7.70,9.92,2.00,3.14,1.68,3.77,6.20,-0.26
8101,29.56,21.71,9.18,7.22,10.27,2.07,2.26,1.83,3.43,7.57,-0.97
8102,30.54,20.67,8.77,7.52,9.57,1.67,2.67,2.35,4.17,7.71,-0.93
8103,30.07,21.60,8.28,6.97,10.32,1.32,2.05,1.97,3.95,7.64,0.14
8104,31.50,21.26,8.50,7.31,11.31,2.28,2.76,2.56,3.73,8.38,-1.11
8105,31.47,21.62,8.88,8.36,10.89,2.79,2.56,1.30,4.28,7.14,-0.85
8106,32.67,23.14,10.29,8.79,10.65,1.78,2.88,2.49,4.40,7.62,-0.35
8107,33.55,24.00,9.26,7.86,11.26,1.69,2.56,1.77,4.67,8.23,-0.71
8108,34.61,23.33,9.73,8.20,11.64,2.65,2.60,1.87,5.22,7.87,-0.62
8109,37.14,25.00,10.79,8.51,11.76,2.29,3.89,2.37,5.44,8.16,0.37
8110,37.43,25.35,10.44,8.35,13.38,2.45,3.00,0.97,4.77,7.66,-0.85
8111,38.60,26.95,11.36,9.38,12.78,1.44,3.42,2.20,5.45,9.71,-0.25
8112,40.27,27.33,11.61,9.11,13.53,2.30,4.78,2.17,4.72,10.06,-0.88
8113,42.36,28.23,11.94,10.64,13.76,2.04,4.12,1.36,5.13,9.23,-0.64
8114,43.32,29.40,11.49,10.41,14.84,2.38,4.14,1.36,4.77,10.19,-0.01
8115,43.89,31.77,13.06,10.98,15.20,2.53,3.98,1.57,5.49,11.15,-0.82
8116,46.34,31.78,12.87,11.24,14.57,3.92,4.40,3.53,6.19,11.76,-1.47
8117,48.73,34.06,13.30,10.68,16.68,3.45,5.09,2.08,5.56,10.92,-0.22
8118,50.15,35.74,14.63,12.15,16.58,2.73,4.89,1.71,6.32,12.51,0.08
8119,51.97,35.65,14.81,11.58,17.82,2.87,5.07,2.71,5.97,12.10,0.26
8120,53.10,36.61,16.19,13.25,17.77,3.68,5.05,3.50,7.06,13.26,-0.97
8121,54.24,39.15,15.29,14.55,18.31,4.45,5.64,2.83,7.40,12.27,0.30
8122,56.62,39.78,16.54,13.71,19.61,3.18,4.84,3.07,6.36,12.39,-1.15
8123,58.27,40.22,16.53,14.06,19.88,3.88,6.04,2.90,7.59,13.59,-0.36
8124,59.72,41.70,16.74,13.78,21.13,3.24,6.31,2.63,8.26,14.34,-1.45
8125,60.83,43.62,17.35,14.64,20.88,4.45,6.10,3.41,7.84,14.30,0.10
8126,62.96,43.90,17.41,15.25,22.43,3.91,6.06,2.99,6.83,15.62,-1.28
8127,64.27,45.15,18.15,15.35,21.66,3.99,5.71,3.45,8.51,15.17,-0.48
8128,64.47,44.97,18.22,16.49,22.68,4.29,6.26,3.48,7.72,15.29,-1.00
8129,67.03,45.68,18.91,16.35,22.17,3.89,5.82,3.63,8.55,15.55,-1.16
8130,67.46,46.58,18.92,15.94,23.10,4.07,6.15,3.53,7.65,14.99,-1.40
8131,68.08,47.67,18.64,16.36,22.44,3.61,6.44,3.66,8.95,15.88,-0.46
8132,69.23,48.45,18.84,16.58,23.48,5.00,6.52,3.61,8.40,16.93,-1.70
8133,69.02,48.63,20.46,17.66,23.04,4.69,7.14,3.80,8.76,16.12,-0.81
8134,69.63,48.90,20.35,15.99,23.70,3.87,5.22,4.26,9.31,15.87,-1.08
8135,70.00,49.17,20.03,17.09,24.61,4.70,6.58,3.87,8.12,16.34,-1.11
8136,70.12,49.32,20.41,16.80,23.68,5.06,6.19,3.59,8.79,16.64,-0.13
8137,69.75,48.45,20.07,16.07,22.88,3.81,6.45,3.75,9.21,16.64,-0.18
8138,69.21,49.15,19.52,17.19,23.43,4.51,7.41,3.76,8.80,15.65,-0.91
8139,69.09,47.22,20.40,17.07,24.63,4.22,7.02,3.39,8.78,16.72,-0.78
8140,69.53,47.94,19.78,15.44,23.52,4.70,6.43,4.01,8.39,15.86,-0.88
8141,68.93,48.31,19.38,16.65,22.21,4.21,7.14,3.31,8.65,15.32,-0.12
8142,66.74,47.79,19.34,15.89,23.08,4.71,5.36,4.12,8.65,15.81,-0.48
8143,66.72,47.10,19.45,15.93,22.56,4.63,5.70,3.59,8.72,14.76,0.19
8144,65.14,45.40,18.42,15.91,22.33,4.65,5.40,3.47,7.76,16.59,-0.55
8145,64.54,45.07,18.61,15.07,21.15,3.89,5.65,3.86,8.93,15.43,-1.45
8146,62.55,44.50,17.80,14.99,21.53,3.71,5.28,3.47,8.44,14.38,-0.39
8147,62.52,42.77,16.43,13.84,20.54,3.94,6.04,3.33,7.78,13.77,-2.05
8148,59.40,42.95,17.34,13.64,20.53,3.14,5.32,3.10,8.48,14.40,-0.22
8149,58.87,41.31,16.55,14.03,19.88,3.34,5.44,3.27,7.86,14.30,-0.54
8150,57.69,39.63,15.96,13.98,19.24,3.77,4.87,3.42,7.76,13.46,-0.73
8151,55.38,38.88,15.67,13.54,18.83,3.66,5.51,3.00,6.81,13.61,-0.33
8152,54.49,36.52,14.65,13.15,17.63,3.46,5.39,2.54,7.19,12.42,-1.50
8153,51.39,35.23,15.06,11.80,17.67,3.57,3.97,3.92,5.84,12.83,-0.73
8154,49.94,35.15,13.95,12.37,16.74,3.15,4.86,3.12,6.25,11.21,-1.10
8155,47.82,34.17,13.54,11.32,15.70,2.80,4.60,2.98,6.21,11.17,-1.01
8156,45.74,32.63,12.97,10.95,15.68,2.86,3.85,2.92,6.50,10.80,-0.49
